canonical_product_id,product_code,base_name,size_variant,category,subcategory,is_breakfast,is_drink,us_active
a2cb87e31453e4ee,1504Main,vanilla cream soda freeze,,new,New,0,0,1
8f05ae3b5a23fbd6,1496Main,orange vanilla cream soda freeze,,new,New,0,0,1
45f35424d1fa3ea7,3782Main,mountain dew baja midnight,,new,New,0,0,1
7f7a81f10c3818b6,3717Main,strawberry passionfruit agua refresca,,new,New,0,0,1
7f71ed3fa79f653c,3719Main,mango peach agua refresca,,new,New,0,0,1
c8bdcda2dcf5eb55,3718Main,dragonfruit strawberry agua refresca,,new,New,0,0,1
e3cc16fbd00c375a,3660Main,tropical punch rockstar energy refresca,,new,New,0,0,1
c5df89886832bf19,3669Main,pineapple lime rockstar energy refresca,,new,New,0,0,1
73f131802f007014,23218,meal for 2,,online-exclusives,Online exclusives,0,0,1
12e3b2bd8af2e451,23220,meal for 4,,online-exclusives,Online exclusives,0,0,1
56547fd70f7b3142,23219,veggie meal for 2,,online-exclusives,Online exclusives,0,0,1
0f36a38e536bb638,21210,drinks,,online-exclusives,Online exclusives,0,0,1
b54896048bc8f9fa,23378,steak grilled cheese burrito,,deals-and-combos,Combos,0,0,1
6b0f15399c3c2179,22604,mexican pizza,,deals-and-combos,Combos,0,0,1
e1308691788bde47,22607,chicken quesadilla,,deals-and-combos,Combos,0,0,1
585c7277417d584c,22605,nachos bellgrande,,deals-and-combos,Combos,0,0,1
22602af93f496c99,23760,2 chicken chalupas supreme,,deals-and-combos,Combos,0,0,1
c69cbea1c60a4fcc,22609,crunchwrap supreme,,deals-and-combos,Combos,0,0,1
4c7aa0206a0be2d0,22608,3 crunchy tacos,,deals-and-combos,Combos,0,0,1
5f7dd643b69a252f,22603,3 crunchy tacos supreme,,deals-and-combos,Combos,0,0,1
260d70fe06830f4e,22637,3 doritos locos tacos,,deals-and-combos,Combos,0,0,1
0611bd953eb052a8,22701,3 doritos locos tacos supreme,,deals-and-combos,Combos,0,0,1
511f60915a32b2a3,23765,3 soft tacos,,deals-and-combos,Combos,0,0,1
90413afc817fb147,23755,3 soft tacos supreme,,deals-and-combos,Combos,0,0,1
11604f53a547d525,22601,burrito supreme,,deals-and-combos,Combos,0,0,1
64e936bce2b70066,27272,classic luxe,,deals-and-combos,Combos,0,0,1
c3301752eca788fa,27276,supreme luxe,,deals-and-combos,Combos,0,0,1
452b804669c4a500,60528,taco burrito cravings,,party-packs,Groups,0,0,1
b8fb8af3cfefe5cf,22189,taco,,party-packs,Groups,0,0,1
0aeb483b1f8aced4,21200,supreme taco,,party-packs,Groups,0,0,1
56e4342e28afeb78,22187,soft taco,,party-packs,Groups,0,0,1
a481abf22207991d,21201,supreme soft taco,,party-packs,Groups,0,0,1
5e6f23861cea048c,26054,variety taco,,party-packs,Groups,0,0,1
4323ddb5400aade0,26055,supreme variety taco,,party-packs,Groups,0,0,1
3862150dc01ec4f6,24513,classic stacker,,specialties,Specialties,0,0,1
a5202744f72ca227,23499,3 cheese chicken flatbread melt,,specialties,Specialties,0,0,1
56afbfeb1668e154,22303,mexican pizza,,specialties,Specialties,0,0,1
64a87c9ab67d526c,23326,veggie mexican pizza,,specialties,Specialties,0,0,1
ed3de8370c57a70f,22152,cheesy roll up,,specialties,Specialties,0,0,1
0c025ff16bc23758,26018,stacked taco,,tacos,Tacos,0,0,1
7a9284bf841054ee,22111,soft taco supreme,,tacos,Tacos,0,0,1
4eb1f6bbf1bf7bd4,22101,crunchy taco supreme,,tacos,Tacos,0,0,1
58edf5785351116f,22172,nacho cheese doritos locos tacos,,tacos,Tacos,0,0,1
58b13f19f6e3b0f4,22173,nacho cheese doritos locos tacos supreme,,tacos,Tacos,0,0,1
e1f6b45de2c230d2,23153,black bean chalupa supreme,,tacos,Tacos,0,0,1
49612efbc3e398c2,24067,doritos cheesy gordita crunch nacho cheese,,tacos,Tacos,0,0,1
5fa947f045747acb,23394,chicken enchilada burrito,,burritos,Burritos,0,0,1
36235ef5aa8b788c,23226,cheesy beef burrito,,burritos,Burritos,0,0,1
c9369165417cc783,22963,grilled cheese burrito,,burritos,Burritos,0,0,1
e48fd9639ae4eccf,23290,black bean grilled cheese burrito black beans,,burritos,Burritos,0,0,1
1fcbe49c34eb4c1e,22200,bean burrito,,burritos,Burritos,0,0,1
d73df6944e08ba84,22201,burrito supreme,,burritos,Burritos,0,0,1
3de0e4035d0611da,22322,steak quesadilla,,quesadillas,Quesadillas,0,0,1
da73de010a93e9d7,22320,cheese quesadilla,,quesadillas,Quesadillas,0,0,1
0c1d307b4f97b7ee,22159,loaded beef nachos,,nachos,Nachos,0,0,1
3b3d26c9390348ab,23318,chips and guacamole,,nachos,Nachos,0,0,1
9185b2b943b68f0a,22500,chips and nacho cheese sauce,,nachos,Nachos,0,0,1
16cccc20ae6f956f,22530,cheesy fiesta potatoes,,cravings-value-menu,Cravings value menu,0,0,1
96d5db5e50c3c85e,4605,frank s redhot diablo sauce,,sides-sweets,Sides & sweets,0,0,1
918429dde0a45013,4382,flamin hot rice,,sides-sweets,Sides & sweets,0,0,1
abea78f9518257d3,22394,black beans,,sides-sweets,Sides & sweets,0,0,1
78f6197f8e2398db,22393,black beans and rice,,sides-sweets,Sides & sweets,0,0,1
1497fb8525c4deb5,22510,pintos n cheese,,sides-sweets,Sides & sweets,0,0,1
422998498d86ae1b,30046,cinnabon delights 2,,sides-sweets,Sides & sweets,0,0,1
8bdeaaea2b562ef4,30045,cinnabon delights 12,,sides-sweets,Sides & sweets,0,0,1
458ae2f6e98f872e,22763,mild sauce packet,,sides-sweets,Sides & sweets,0,0,1
19d81fbfd541fce3,22760,hot sauce packet,,sides-sweets,Sides & sweets,0,0,1
41102063b2c53d05,22759,fire sauce packet,,sides-sweets,Sides & sweets,0,0,1
17dcc6cdd28b92e2,22765,diablo sauce packet,,sides-sweets,Sides & sweets,0,0,1
ebcbde505f0a6dfa,22741,jalape o peppers,,sides-sweets,Sides & sweets,0,0,1
eaddbc545b3386a6,22746,nacho cheese sauce,,sides-sweets,Sides & sweets,0,0,1
8cff340e34aab715,22754,reduced fat sour cream,,sides-sweets,Sides & sweets,0,0,1
3dac02bb6ef1b766,22731,creamy jalape o sauce,,sides-sweets,Sides & sweets,0,0,1
6c146c601eec97c8,22740,guacamole,,sides-sweets,Sides & sweets,0,0,1
c25318992d095e45,22732,chipotle sauce,,sides-sweets,Sides & sweets,0,0,1
efa76a34651768ac,22722,avocado ranch sauce,,sides-sweets,Sides & sweets,0,0,1
5296e29416fe793b,2521,spicy ranch,,sides-sweets,Sides & sweets,0,0,1
fdfa9434ddc507e6,22750,red sauce,,sides-sweets,Sides & sweets,0,0,1
eb731d59a46931a2,22749,mexican pizza sauce,,sides-sweets,Sides & sweets,0,0,1
f4679f06fe2fed82,1634Main,wild strawberry freeze,,drinks,Drinks,0,1,1
c37f6ee84a2fd563,1491Main,mtn dew baja blast freeze,,drinks,Drinks,0,1,1
5660125fb7dbf459,1002Main,pepsi,,drinks,Drinks,0,1,1
d576bd4d642473a3,1007Main,diet pepsi,,drinks,Drinks,0,1,1
d78839d9989bdd15,1107Main,pepsi zero sugar,,drinks,Drinks,0,1,1
380011cb61c9d126,1072Main,cherry pepsi,,drinks,Drinks,0,1,1
1dbc7241e0ba9a55,1012Main,mtn dew,,drinks,Drinks,0,1,1
495f4d364594339e,1147Main,mtn dew zero,,drinks,Drinks,0,1,1
4a80af33ad557eb4,1027Main,mtn dew baja blast,,drinks,Drinks,0,1,1
cb2b30d8b3e8f6aa,1110Main,mtn dew baja blast zero sugar,,drinks,Drinks,0,1,1
09527abb0825102b,1062Main,mug root beer,,drinks,Drinks,0,1,1
8bb559d7ac971f84,1153Main,starry,,drinks,Drinks,0,1,1
fd03cf074a8d67fa,1099Main,g2 gatorade fruit punch,,drinks,Drinks,0,1,1
5efa02c7c1c61d04,3077Main,tropicana original lemonade,,drinks,Drinks,0,1,1
3970a657ff16a11e,1219Main,brisk mango fiesta,,drinks,Drinks,0,1,1
f9da84a18c53c64a,1077Main,lipton unsweetened iced tea,,drinks,Drinks,0,1,1
91799b88b123d834,29132,veggie bowl,,bowls,Bowls,0,0,1
d95deaea191d0d41,28183,nacho fries,,best-sellers,Best sellers,0,0,1
b2e40e63cc64ed0b,28095,nacho fries,,best-sellers,Best sellers,0,0,1
b6deb5016decf7e7,29089,frank s redhot diablo chicken nacho fries,,new,New,0,0,1
e5ef97ef94a5b2b4,26051,black bean crunchwrap supreme,,specialties,Specialties,0,0,1
f6e16009814f8524,1202Main,lipton sweet tea,,drinks,Drinks,0,1,1
57747208213f266c,1966Main,aquafina bottled water,,drinks,Drinks,0,1,1
6c4d7bf0ab9fa55a,2633,breakfast salsa,,breakfast,Breakfast,1,0,1
3af7e6709cf45d6e,30179,cheesy toasted breakfast burrito bacon,,breakfast,Breakfast,1,0,1
ba6cb634f7dfdd37,30181,cheesy toasted breakfast burrito potato,,breakfast,Breakfast,1,0,1
8f4bba304864656f,30187,toasted breakfast burrito steak,,breakfast,Breakfast,1,0,1
a7842808daf546d4,30185,toasted breakfast burrito bacon,,breakfast,Breakfast,1,0,1
8b0f42523e579b70,30151,breakfast quesadilla bacon,,breakfast,Breakfast,1,0,1
4122871bcf7c2ee8,30153,breakfast quesadilla steak,,breakfast,Breakfast,1,0,1
5cb728c8d64f3a26,30017,hash brown,,breakfast,Breakfast,1,0,1
ec3e04ac3652ae12,1440Main,tropicana orange juice,,drinks,Drinks,0,1,1
86d74f0d8528838a,30180,cheesy toasted breakfast burrito sausage,,breakfast,Breakfast,1,0,1
9223998aebf85cf8,30186,toasted breakfast burrito sausage,,breakfast,Breakfast,1,0,1
644eae939e191f99,30190,toasted breakfast burrito,,breakfast,Breakfast,1,0,1
29e127932f182412,30152,breakfast quesadilla sausage,,breakfast,Breakfast,1,0,1
07aaa88238e1ba56,32079,breakfast quesadilla,,breakfast,Breakfast,1,0,1
5d5e229a8f17a8ff,30093,breakfast california crunchwrap,,breakfast,Breakfast,1,0,1
1c65a5e8b929d0ec,30029,breakfast crunchwrap bacon,,breakfast,Breakfast,1,0,1
ef68d91758248b61,30028,breakfast crunchwrap sausage,,breakfast,Breakfast,1,0,1
e00726aed6c18455,1527Main,premium hot coffee,,breakfast,Breakfast,1,0,1
13bc5d5920253bd8,1280Main,hot cinnabon delights coffee,,breakfast,Breakfast,1,0,1
ccc62281c25ffe34,1534Main,regular iced coffee,,breakfast,Breakfast,1,0,1
e93aa9a108eb5058,1281Main,iced cinnabon delights coffee,,breakfast,Breakfast,1,0,1
a1eaeacc92d061b6,32031,breakfast crunchwrap,,breakfast,Breakfast,1,0,1
d374e3344d81337b,24545,nachos seasoned beef,,nachos,Nachos,0,0,1
a43a585ff2bb0c86,24546,nachos chicken,,nachos,Nachos,0,0,1
ae941d3db2bbc439,24547,nachos steak,,nachos,Nachos,0,0,1
7d14612b4e542c66,24566,nachos veggie,,nachos,Nachos,0,0,1
634b4d87fe6a28fa,1017Main,dr pepper,,drinks,Drinks,0,1,1
fd74ae6761d94b75,27236,nacho fries and nacho cheese sauce,,nacho-fries-pass,Nacho fries pass,0,0,1
4e2ec115ff38e950,27237,nacho fries and spicy ranch sauce,,nacho-fries-pass,Nacho fries pass,0,0,1
910eb4e068e2313d,27239,nacho fries and reduced fat sour cream,,nacho-fries-pass,Nacho fries pass,0,0,1
5f9bc6f22d50af75,27740,nacho fries and chipotle sauce,,nacho-fries-pass,Nacho fries pass,0,0,1
414c016fda134749,27241,nacho fries and avocado ranch sauce,,nacho-fries-pass,Nacho fries pass,0,0,1
29b65e46ede75c51,27242,nacho fries and creamy jalape o sauce,,nacho-fries-pass,Nacho fries pass,0,0,1
c1202341befbe27b,23155,build your own cravings,,best-sellers,Best sellers,0,0,1
55340b90cb85271e,27034,steak cheesy street chalupas,,new,New,0,0,1
ac7323d0a3ec58bc,27033,cantina chicken cheesy street chalupas,,new,New,0,0,1
ee1cf8f68865930b,27040,cheesy street chalupas,,new,New,0,0,1
1bb267d6cee18d67,27037,cheesy street chalupas,,new,New,0,0,1
7c50fbb64278a644,23830,jalape o ranch nacho fries,,new,New,0,0,1
4ea0586b610e5979,23831,jalape o ranch nacho fries veggie,,new,New,0,0,1
39270986c643d445,23540,luxe cravings,,new,New,0,0,1
1dae08c473b276ce,3640Main,strawberry limonada freeze,,new,New,0,0,1
6dedefa722336773,3644Main,vanilla creme limonada freeze,,new,New,0,0,1
5f939042e1394c45,3652Main,limonada freeze,,new,New,0,0,1
c739fe7a587dc537,27240,veggie build your own cravings,,online-exclusives,Online exclusives,0,0,1
4c7a727072b90b80,29122,grilled cheese burrito deluxe cravings,,deals-and-combos,Combos,0,0,1
5cacee86ce3e61d5,23333,big cheez it crunchwrap supreme,,specialties,Specialties,0,0,1
cfdbbc7f34535fb5,23330,big cheez it tostada,,specialties,Specialties,0,0,1
1384a6467d08d1e3,5255,jalape o ranch sauce,,sides-sweets,Sides & sweets,0,0,1
ae8710c6f0eb684f,23331,big cheez it cracker,,sides-sweets,Sides & sweets,0,0,1
953a60b60deeaad4,1145Main,dole lemonade strawberry squeeze,,drinks,Drinks,0,1,1
d01036f8c1b86f87,1141Main,brisk dragon paradise sparkling iced tea,,drinks,Drinks,0,1,1
b016c76300f687f6,550561,delivery lover s pass,,passes,Passes,0,0,1
c26f251df69740b3,23547,tostada,,decades,Decades,0,0,1
eeac913775456f99,23548,green sauce burrito,,decades,Decades,0,0,1
a29c8f6eae1161b9,22310,meximelt,,decades,Decades,0,0,1
77ae83cb62802b37,22800,gordita supreme,,decades,Decades,0,0,1
7ac8637143c5b12c,22526,caramel apple empanada,,decades,Decades,0,0,1
94f1e1f25b381c47,29404,5 piece crispy chicken nuggets,,new,New,0,0,1
cd58c3f080af8488,29405,10 piece crispy chicken nuggets,,new,New,0,0,1
397225acf5111a90,29417,5 piece crispy chicken nuggets,,new,New,0,0,1
c2ec85f5cc979d2e,29418,10 piece crispy chicken nuggets,,new,New,0,0,1
e7089bcdd9a5f810,29416,crispy chicken nuggets deluxe meal,,new,New,0,0,1
37ec7a541b97cc4e,23562,luxe cravings,,new,New,0,0,1
a4fd5148c215039a,23468,mtn dew baja blast gelato,,new,New,0,0,1
049c100f0154746e,1422Main,midnight cherry freeze,,new,New,0,0,1
f7ed055bde8e9ead,1663Main,blue raspberry freeze,,new,New,0,0,1
91f7774986309713,76155,seasoned fries,,sides-sweets,Sides & sweets,0,0,1
5a88ad6fce16b0ae,3701,hidden valley fire ranch dip sauce,,sides-sweets,Sides & sweets,0,0,1
652d56931eba815f,3633,jalape o honey mustard dip sauce,,sides-sweets,Sides & sweets,0,0,1
ad1b56c88f0f5b42,3639,bell sauce dip sauce,,sides-sweets,Sides & sweets,0,0,1
7171d2246bf3b760,22738,green sauce,,sides-sweets,Sides & sweets,0,0,1
09e7215154fbb06e,1450Main,milk,,drinks,Drinks,0,1,1
c3c8c44ca7e05090,24585,cantina luxe,,new,New,0,0,1
942f3962adad149f,1022Main,diet dr pepper,,drinks,Drinks,0,1,1
df9059efc671f063,1665Main,dragonfruit freeze,,new,New,0,0,1
2543a4c59d32e455,1473Main,dragonfruit freeze no syrup,,new,New,0,0,1
